question,position,job_title,company,year,source,company_type,seniority,Subject,Model Answer,Hint Suggestion,Approach Suggestion
"Can you discuss algorithms related to sorting, searching, and indexing?",Software Engineer,Software Engineer,Uber,2024,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.","Identify the main concept in: 'Can you discuss algorithms related to sorting, searching, and indexing?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Can you explain the concept of API rate throttling?,Software Engineer,Software Engineer,Uber,2024,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain the concept of API rate throttling?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how to print the elements of a binary tree in sorted order?,Software Engineer,Software Development Engineer (SDE),Uber,2021,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain how to print the elements of a binary tree in sorted order?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you find the next bigger palindrome number?,Software Engineer,Software Engineer,Uber,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you find the next bigger palindrome number?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What do you know about distributed systems?,QA/Testing,Software Development Engineer In Test (SDET),"Nutanix, Uber",2020,manual,industry,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What do you know about distributed systems?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you write code to simulate the roll of a die using only a uniform distribution random number generator?,ML & Data,Data Scientist,Uber,2020,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you write code to simulate the roll of a die using only a uniform distribution random number generator?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you convert a string from infix to prefix notation and evaluate it?,Software Engineer,Software Engineer(Internship),Uber,2019,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you convert a string from infix to prefix notation and evaluate it?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What kind of data structure would you use for a problem?,Software Engineer,Software Engineer(Internship),Uber,2023,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What kind of data structure would you use for a problem?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you implement a GridView of Images from Flickr's API?,Software Engineer,Senior Software Engineer,Uber,2016,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you implement a GridView of Images from Flickr's API?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you provide examples of projects where you utilized your programming skills?,Software Engineer,Software Engineer,Uber,2015,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you provide examples of projects where you utilized your programming skills?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you make a deep copy of a linked list with pointers to the next node and another random node?,Software Engineer,Senior Software Engineer,Uber,2020,manual,bigtech,senior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you make a deep copy of a linked list with pointers to the next node and another random node?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the concept of LRU Cache?,Software Engineer,Software Engineer,"C3 AI, Intuit, PayPal, Uber",2020,manual,industry,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain the concept of LRU Cache?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Can you explain your knowledge of graph theory, specifically BFS?",Software Engineer,Software Engineering Intern,Uber,2020,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.","Identify the main concept in: 'Can you explain your knowledge of graph theory, specifically BFS?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
How familiar are you with hashing?,Software Engineer,Software Engineering Intern,Uber,2020,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'How familiar are you with hashing?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
