question,position,job_title,company,year,source,company_type,seniority,Subject,Model Answer,Hint Suggestion,Approach Suggestion
Write a program for the factorial and provide test cases for it.,Software Engineer,Senior Software Engineer,Adobe,2020,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Write a program for the factorial and provide test cases for it.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Provide test cases for drop-box or cloud computing scenarios.,Software Engineer,Senior Software Engineer,Adobe,2020,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Provide test cases for drop-box or cloud computing scenarios.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you discuss your experience with algorithms and Leetcode?,Frontend Developer,Front End Developer,Adobe,2020,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you discuss your experience with algorithms and Leetcode?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is a trie data structure?,ML & Data,Data Scientist,"Adobe, Nagarro",2020,manual,bigtech,mid,General CS,"A trie data structure is a fundamental concept in computer science explaining how a component or system works.
Include definition, working and example for full marks.",Identify the main concept in: 'What is a trie data structure?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you delete a leaf in a binary search tree?,ML & Data,Data Scientist,Adobe,2020,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'How would you delete a leaf in a binary search tree?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Write an algorithm for shuffling a deck of 52 cards.,Software Engineer,Senior Software Engineer,Adobe,2020,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Write an algorithm for shuffling a deck of 52 cards.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is the difference between ReactJs and AngularJs?,Full Stack Developer,Full Stack Engineer,Adobe,2024,manual,bigtech,mid,General CS,"Key Differences:
• Definition and purpose differ
• Usage scenarios are different
• Performance/behavior varies
Provide one example for each.",Identify the main concept in: 'What is the difference between ReactJs and AngularJs?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain ES6/ES5?,Full Stack Developer,Full Stack Engineer,Adobe,2024,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain ES6/ES5?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is a prime number and how would you find one?,Software Engineer,Software Engineer,Adobe,2024,manual,bigtech,mid,General CS,"A prime number and how would you find one is a fundamental concept in computer science explaining how a component or system works.
Include definition, working and example for full marks.",Identify the main concept in: 'What is a prime number and how would you find one?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is factorial and how would you calculate it?,Software Engineer,Software Engineer,Adobe,2024,manual,bigtech,mid,General CS,"Factorial and how would you calculate it is a fundamental concept in computer science explaining how a component or system works.
Include definition, working and example for full marks.",Identify the main concept in: 'What is factorial and how would you calculate it?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is the best data structure and algorithm to implement cache?,Software Engineer,Member Of Technical Staff,Adobe,2024,manual,bigtech,senior,General CS,"The best data structure and algorithm to implement cache is a fundamental concept in computer science explaining how a component or system works.
Include definition, working and example for full marks.",Identify the main concept in: 'What is the best data structure and algorithm to implement cache?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain optimal sorting algorithms?,Software Engineer,Programmer,Adobe,2024,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain optimal sorting algorithms?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you design a web-based typing teaching application?,Software Engineer,Software Engineer,Adobe,2024,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you design a web-based typing teaching application?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you discuss a design pattern?,Software Engineer,Software Engineer,"Adobe, LTIMindtree",2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you discuss a design pattern?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain polymorphism.,Software Engineer,Software Development Engineer,"Adobe, Dassault Systèmes, HCLTech, HSBC, Infosys, JPMorgan Chase & Co., Mphasis, NatWest Group, Tata Consultancy Services",2021,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Explain polymorphism.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you discuss your knowledge of Computer Networks?,Software Engineer,Software Development Engineer (SDE),"Adobe, Cisco, Societe Generale, Tencent",2021,manual,bigtech,mid,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'Can you discuss your knowledge of Computer Networks?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Do you have experience with Spring Boot?,Software Engineer,Senior Technical Lead,"Accenture, Adobe, Cisco, Cognizant, FIS, HCLTech, Infosys, Mastercard, Oracle, Standard Chartered, Tata Consultancy Services, UST",2021,manual,industry,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Do you have experience with Spring Boot?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
