question,position,job_title,company,year,source,company_type,seniority,Subject,Model Answer,Hint Suggestion,Approach Suggestion
Can you explain how to merge two sorted lists?,Software Engineer,Software Development Engineer Intern,"Amazon, Google, TikTok ",2022,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain how to merge two sorted lists?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how to merge k sorted lists?,Software Engineer,Software Development Engineer Intern,"Adobe, Amazon, Bloomberg LP, Palantir",2022,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain how to merge k sorted lists?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Given two arrays of integers in sorted order with sizes m and m+n, how would you merge them in place?",Software Engineer,Software Engineer,Amazon,2022,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.","Identify the main concept in: 'Given two arrays of integers in sorted order with sizes m and m+n, how would you merge them in place?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Can you explain how data structures are used in Amazon locker systems?,Software Engineer,Software Engineer,Amazon,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain how data structures are used in Amazon locker systems?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain your knowledge of data structures and algorithms?,Software Engineer,Software Engineer,"Amazon, Broadridge, Cisco, EPAM Systems , Infosys, Optiver, Oracle, Orange, SAP, Tata Consultancy Services, Zoho",2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain your knowledge of data structures and algorithms?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Design a parking lot system.,Software Engineer,Software Engineer,"Adobe, Amazon, Goldman Sachs",2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Design a parking lot system.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain graph traversal?,Software Engineer,Software Engineer,"Airbnb, Amazon, Block, Intuit, TOAST",2022,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain graph traversal?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you describe tree traversal?,Software Engineer,Software Engineer,Amazon,2022,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you describe tree traversal?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how to find the distance between two nodes of a binary tree?,Software Engineer,Software Developer Internship,Amazon,2022,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain how to find the distance between two nodes of a binary tree?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the list data structure?,Software Engineer,Software Engineer,Amazon,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain the list data structure?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you discuss your knowledge of operating systems and networks?,Software Engineer,Software Development Engineer,Amazon,2022,manual,bigtech,mid,Operating System,"An Operating System is system software that manages hardware resources, memory, processes and files.
It acts as an interface between user and hardware and runs application programs.
Examples: Windows, Linux, Android.",Identify the main concept in: 'Can you discuss your knowledge of operating systems and networks?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain how linked lists work.,Software Engineer,Software Development Engineer (SDE),"Amazon, Ford Motor Company, Hudson River Trading",2022,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Explain how linked lists work.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Describe an algorithm that uses recursion.,Software Engineer,Software Development Engineer (SDE),Amazon,2022,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Describe an algorithm that uses recursion.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you provide an example of dynamic programming?,Software Engineer,Software Development Engineer (SDE),Amazon,2022,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you provide an example of dynamic programming?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the concept of binary search?,Software Engineer,Software Engineer,"Airtel, Amazon, Antra, Block, Cigna Healthcare, Dell Technologies, Google, IBM , JPMorgan Chase & Co., Juniper Networks, Meta, Microsoft, NetSuite, TikTok , Two Sigma, Unisys",2022,manual,industry,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain the concept of binary search?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you calculate the height of a binary tree?,Software Engineer,Software Development Engineer (SDE),Amazon,2022,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you calculate the height of a binary tree?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Find all the pairs from the two arrays such that the sum of those elements is in the third array.,Software Engineer,Software Development Engineer (SDE),Amazon,2022,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Find all the pairs from the two arrays such that the sum of those elements is in the third array.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Reverse a Linked List,Software Engineer,Software Development Engineer (SDE),"Amazon, Goldman Sachs, IBM, TikTok , Yahoo, Zomato",2022,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Reverse a Linked List'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
