question,position,job_title,company,year,source,company_type,seniority,Subject,Model Answer,Hint Suggestion,Approach Suggestion
Can you explain how the N-queen problem works?,Software Engineer,Software Engineer,Meta,2019,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain how the N-queen problem works?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain your knowledge of SQL?,Software Engineer,Software Developer,"Accenture, Amdocs, Cognizant, Cyient, DXC Technology, Globallogic, Infogain, JPMorgan Chase & Co., Jio, LTIMindtree, Meta, SAP, State Street, Tata Consultancy Services, Tech Mahindra, UST, Visa",2019,manual,industry,mid,DBMS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain your knowledge of SQL?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What was the most difficult technical challenge you had to face?,ML & Data,Senior Machine Learning Engineer,Meta,2022,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What was the most difficult technical challenge you had to face?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you find the k-th largest element in a list of integers?,ML & Data,"Software Engineer, Machine Learning",Meta,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you find the k-th largest element in a list of integers?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you define what Recall and Precision are?,ML & Data,Data Science Manager,Meta,2022,manual,bigtech,senior,General CS,"The concept is a fundamental concept in computer science explaining how a component or system works.
Include definition, working and example for full marks.",Identify the main concept in: 'Can you define what Recall and Precision are?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Design a machine learning algorithm to recommend videos to a user.,ML & Data,"Software Engineer, Machine Learning",Meta,2022,manual,bigtech,mid,Operating System,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Design a machine learning algorithm to recommend videos to a user.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you describe your experience with SQL?,QA/Testing,Software Development Engineer In Test (SDET),"ASML, Accenture, Amdocs, Apple, CGI, CVS Health, Capgemini, Citi, Coinbase, Freddie Mac, HCLTech, Meta, Moody's Corporation, Nagarro, Persistent Systems, Publicis Sapient, Thumbtack, Virtusa, Wipro , Zynga",2022,manual,industry,mid,DBMS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you describe your experience with SQL?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you design an auto complete service for a search engine?,Software Engineer,Software Engineer,Meta,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you design an auto complete service for a search engine?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain dynamic programming (dp)?,Software Engineer,Software Engineer,"DoorDash, Google, Infosys, Meta, Samsung",2022,manual,industry,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain dynamic programming (dp)?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the concept of binary search?,Software Engineer,Software Engineer,"Airtel, Amazon, Antra, Block, Cigna Healthcare, Dell Technologies, Google, IBM , JPMorgan Chase & Co., Juniper Networks, Meta, Microsoft, NetSuite, TikTok , Two Sigma, Unisys",2022,manual,industry,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain the concept of binary search?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you approach returning the k most frequent strings from an input array of strings?,Software Engineer,Software Engineer,Meta,2022,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'How would you approach returning the k most frequent strings from an input array of strings?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you flatten a given list that contains numbers or nested lists?,Data Engineer,Data Engineering,Meta,2019,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you flatten a given list that contains numbers or nested lists?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how to find the most recent common ancestor of two nodes in a binary tree?,Software Engineer,Software Engineering,Meta,2019,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain how to find the most recent common ancestor of two nodes in a binary tree?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What are some common SQL commands you have used in your previous work?,Data Analyst,Data Analyst,Meta,2019,manual,bigtech,mid,DBMS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What are some common SQL commands you have used in your previous work?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Do you have experience solving Leetcode medium level problems?,ML & Data,Machine Learning Engineer,Meta,2019,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Do you have experience solving Leetcode medium level problems?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain how to retrieve monthly viewers from two tables containing website data.,ML & Data,Data Scientist,Meta,2019,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Explain how to retrieve monthly viewers from two tables containing website data.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
