question,position,job_title,company,year,source,company_type,seniority,Subject,Model Answer,Hint Suggestion,Approach Suggestion
Can you explain how stacks and queues work?,Software Engineer,Software Engineer,"Apple, ValueLabs",2019,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain how stacks and queues work?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"What programming languages, data structures, and algorithms are you familiar with?",Software Engineer,Software Engineer,Apple,2017,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'What programming languages, data structures, and algorithms are you familiar with?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
"Can you explain concepts like Trees, Tries, and Graph Traversals?",Software Engineer,Software Engineer,Apple,2017,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.","Identify the main concept in: 'Can you explain concepts like Trees, Tries, and Graph Traversals?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Have you worked on coding problems involving dynamic programming before?,Software Engineer,Senior Software Engineer,Apple,2017,manual,bigtech,senior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Have you worked on coding problems involving dynamic programming before?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What are the key concepts related to binary search trees?,Software Engineer,Software Engineer (Seattle),Apple,2017,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'What are the key concepts related to binary search trees?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you describe the coding challenge you were given?,Software Engineer,Software Engineer,"Apple, SpaceX",2016,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you describe the coding challenge you were given?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What are the key concepts of object-oriented programming?,Software Engineer,Software Engineer,"Apple, Capgemini, Cognizant, Deloitte, Tata Consultancy Services",2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What are the key concepts of object-oriented programming?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"What are the most common data structures, and how do they differ?",Software Engineer,Software Engineer,Apple,2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'What are the most common data structures, and how do they differ?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
How do you evaluate the performance of a machine learning system?,Software Engineer,Software Engineer,Apple,2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How do you evaluate the performance of a machine learning system?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What are the key differences between recurrent neural networks (rnns) and transformer-based models?,Software Engineer,Software Engineer,Apple,2023,manual,bigtech,mid,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'What are the key differences between recurrent neural networks (rnns) and transformer-based models?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you design a Search Bar Component?,Frontend Developer,Frontend Developer,Apple,2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you design a Search Bar Component?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you design a book library?,Software Engineer,Senior Software Engineer,Apple,2021,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you design a book library?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you discuss tradeoffs in systems design?,Software Engineer,Software Engineer,Apple,2021,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you discuss tradeoffs in systems design?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain your experience with bit manipulation?,Software Engineer,Software Engineer,"Apple, Capgemini, Databricks, Google, JPMorgan Chase & Co., Microsoft, NVIDIA, Qualcomm, UiPath",2024,manual,bigtech,mid,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'Can you explain your experience with bit manipulation?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain what multithreading is?,Software Engineer,Sr. Software Engineer,"Amdocs, Apple, Capgemini, FIS, HARMAN, NatWest Group, NetApp, Tata Consultancy Services",2024,manual,bigtech,senior,Operating System,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain what multithreading is?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you discuss the projects you have worked on and the technologies you have used?,SysOps Engineer,Cloud Solutions Architect,"Apple, Red Hat",2024,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you discuss the projects you have worked on and the technologies you have used?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Write a function to reverse a string.,Software Engineer,Associate Software Engineer,"Apple, Informatica, KPIT",2020,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Write a function to reverse a string.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you implement a hash map?,Software Engineer,Entrevista para Software Engineer,"Apple, Morgan Stanley, Paytm, Visa, Yahoo",2024,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you implement a hash map?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
